PIAUI;BOM PRINCIPIO DO PIAUI;Restrição Judical;1
GOIAS;QUIRINOPOLIS;Restrição Beneficiário Tributário;638
GOIAS;ANHANGUERA;Restrição Beneficiário Tributário;1
MINAS GERAIS;TRES MARIAS;Restrição Beneficiário Tributário;16
AMAZONAS;IPIXUNA;Reserva de Domínio;1
SAO PAULO;ELIAS FAUSTO;Penhor ;1
MINAS GERAIS;CAMPANHA;Restrição Beneficiário Tributário;4
PARA;OBIDOS;Penhor ;3
PARAIBA;BARRA DE SAO MIGUEL;Reserva de Domínio;1
PERNAMBUCO;JOAQUIM NABUCO;Restrição Beneficiário Tributário;4
ESPIRITO SANTO;MONTANHA;Restrição Beneficiário Tributário;102
SAO PAULO;ITAOCA;Reserva de Domínio;2
PIAUI;SEBASTIAO BARROS;Restrição Judical;1
MINAS GERAIS;ALFREDO VASCONCELOS;Restrição Beneficiário Tributário;1
SAO PAULO;GENERAL SALGADO;Penhor ;2
CEARA;JAGUARIBARA;Penhor ;1
SANTA CATARINA;SANTIAGO DO SUL;Reserva de Domínio;1
RIO GRANDE DO SUL;VALE VERDE;Penhor ;2
RIO GRANDE DO SUL;CERRO GRANDE;Penhor ;3
MINAS GERAIS;JEQUITINHONHA;Restrição Beneficiário Tributário;8
RIO GRANDE DO NORTE;ARES;Penhor ;2
MATO GROSSO;CAMPO NOVO DO PARECIS;Restrição Beneficiário Tributário;43
PERNAMBUCO;TEREZINHA;Penhor ;1
MINAS GERAIS;POCRANE;Restrição Beneficiário Tributário;4
SANTA CATARINA;IRINEOPOLIS;Restrição Beneficiário Tributário;12
SANTA CATARINA;LEOBERTO LEAL;Restrição Beneficiário Tributário;16
RIO GRANDE DO NORTE;BARAUNA;Penhor ;1
MARANHAO;BURITICUPU;Restrição Beneficiário Tributário;33
SAO PAULO;TATUI;Restrição Beneficiário Tributário;483
SAO PAULO;PONTAL;Restrição Beneficiário Tributário;65
SAO PAULO;DOURADO;Restrição Beneficiário Tributário;16
RIO GRANDE DO SUL;IJUI;Restrição Beneficiário Tributário;140
SANTA CATARINA;VARGEM;Restrição Beneficiário Tributário;3
RIO GRANDE DO SUL;TENENTE PORTELA;Restrição Beneficiário Tributário;8
RIO GRANDE DO SUL;VISTA ALEGRE;Restrição Beneficiário Tributário;5
MINAS GERAIS;VERISSIMO;Restrição Beneficiário Tributário;1
PERNAMBUCO;AGUAS BELAS;Restrição Beneficiário Tributário;4
SAO PAULO;ANHEMBI;Restrição Beneficiário Tributário;4
RIO GRANDE DO SUL;PINHEIRO MACHADO;Sem Restrição;8110
RIO GRANDE DO SUL;SAO LOURENCO DO SUL;Sem Restrição;30498
RIO GRANDE DO NORTE;PARNAMIRIM;Restrição Administrativa;1204
SAO PAULO;ITAPORANGA;Sem Restrição;8669
MINAS GERAIS;ITURAMA;Sem Restrição;30286
SAO PAULO;GUARULHOS;Restrição Administrativa;67460
RIO GRANDE DO SUL;VACARIA;Restrição Administrativa;768
SAO PAULO;OLIMPIA;Restrição Administrativa;3625
MATO GROSSO;GAUCHA DO NORTE;Sem Restrição;4328
RIO DE JANEIRO;TRES RIOS;Alienação Fiduciária;12488
SANTA CATARINA;FLORIANOPOLIS;Reserva de Domínio;1428
PARANA;MATELANDIA;Sem Restrição;14736
BAHIA;BARRA DO MENDES;Sem Restrição;2546
PERNAMBUCO;CATENDE;Sem Restrição;9147
SANTA CATARINA;PALHOCA;Alienação Fiduciária;59537
MINAS GERAIS;MARIANA;Alienação Fiduciária;7348
SAO PAULO;JACAREI;Reserva de Domínio;406
SANTA CATARINA;POMERODE;Sem Restrição;29100
GOIAS;PONTALINA;Sem Restrição;13201
PARANA;JURANDA;Alienação Fiduciária;1004
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;Sem Restrição;5952
SANTA CATARINA;BOMBINHAS;Sem Restrição;18568
RIO GRANDE DO SUL;CARLOS BARBOSA;Restrição Judical;319
MATO GROSSO DO SUL;BRASILANDIA;Restrição Administrativa;91
MINAS GERAIS;BETIM;Reserva de Domínio;1578
SAO PAULO;VALENTIM GENTIL;Restrição Administrativa;723
GOIAS;EDEIA;Restrição Administrativa;700
SAO PAULO;OSASCO;Reserva de Domínio;1323
CEARA;HIDROLANDIA;Sem Restrição;6498
MINAS GERAIS;PORTEIRINHA;Reserva de Domínio;187
PARANA;REALEZA;Restrição Administrativa;320
RIO GRANDE DO SUL;GAURAMA;Sem Restrição;4969
MINAS GERAIS;POUSO ALEGRE;Reserva de Domínio;282
MINAS GERAIS;SANTANA DA VARGEM;Sem Restrição;3904
MINAS GERAIS;PEDRA AZUL;Sem Restrição;7115
PARANA;PORTO RICO;Sem Restrição;2151
RIO GRANDE DO SUL;MUCUM;Sem Restrição;3779
SERGIPE;NEOPOLIS;Alienação Fiduciária;1396
MINAS GERAIS;CURVELO;Penhor ;78
RIO GRANDE DO NORTE;LAGOA SALGADA;Sem Restrição;2773
SAO PAULO;ALVINLANDIA;Sem Restrição;1692
SAO PAULO;LINDOIA;Sem Restrição;5747
MATO GROSSO;VARZEA GRANDE;Restrição Administrativa;1995
RIO GRANDE DO NORTE;PARNAMIRIM;Alienação Fiduciária;52474
SAO PAULO;SUMARE;Restrição Judical;1454
GOIAS;NEROPOLIS;Restrição Judical;123
MINAS GERAIS;GONCALVES;Alienação Fiduciária;475
BAHIA;ALMADINA;Sem Restrição;817
PARAIBA;ITAPOROROCA;Sem Restrição;6180
ESPIRITO SANTO;MUNIZ FREIRE;Restrição Judical;72
RIO GRANDE DO SUL;BARRA DO RIO AZUL;Sem Restrição;1186
BAHIA;CARAVELAS;Sem Restrição;3538
RIO GRANDE DO SUL;SERAFINA CORREA;Alienação Fiduciária;2413
SAO PAULO;SANTA MARIA DA SERRA;Alienação Fiduciária;689
RIO GRANDE DO SUL;MORRO REUTER;Sem Restrição;4765
SAO PAULO;VARGEM GRANDE PAULISTA;Restrição Judical;234
MINAS GERAIS;DIAMANTINA;Alienação Fiduciária;6057
RIO GRANDE DO NORTE;ANTONIO MARTINS;Sem Restrição;2082
RIO DE JANEIRO;PIRAI;Restrição Judical;71
SAO PAULO;CRISTAIS PAULISTA;Alienação Fiduciária;820
PARA;ITAITUBA;Alienação Fiduciária;20675
SAO PAULO;MONTE MOR;Reserva de Domínio;78
RIO GRANDE DO SUL;CAMPO BOM;Restrição Judical;596
SANTA CATARINA;SAO DOMINGOS;Alienação Fiduciária;2017
CEARA;AMONTADA;Sem Restrição;10471
ALAGOAS;TAQUARANA;Sem Restrição;5560
SERGIPE;PINHAO;Sem Restrição;1629
CEARA;ARARENDA;Sem Restrição;3792
PARA;TRAIRAO;Sem Restrição;4004
TOCANTINS;NOVO JARDIM;Sem Restrição;562
PARANA;PINHAIS;Arrendamento;1604
PARAIBA;NOVA FLORESTA;Sem Restrição;1322
SAO PAULO;DRACENA;Restrição Judical;424
MINAS GERAIS;BUENO BRANDAO;Alienação Fiduciária;807
MINAS GERAIS;LEOPOLDINA;Restrição Judical;151
PARANA;JAPURA;Alienação Fiduciária;1285
SAO PAULO;IGARACU DO TIETE;Restrição Judical;107
RIO GRANDE DO SUL;IBIRAPUITA;Alienação Fiduciária;584
PARAIBA;AGUIAR;Sem Restrição;1411
SANTA CATARINA;SAO JOAO DO SUL;Alienação Fiduciária;1877
PARANA;UBIRATA;Restrição Judical;322
PARANA;NOVA ESPERANCA DO SUDOESTE;Reserva de Domínio;71
ESPIRITO SANTO;SOORETAMA;Alienação Fiduciária;3613
GOIAS;CAMPESTRE DE GOIAS;Restrição Administrativa;177
PARANA;CATANDUVAS;Alienação Fiduciária;1047
PARANA;PAULO FRONTIN;Restrição Judical;65
RONDONIA;CAMPO NOVO DE RONDONIA;Sem Restrição;3732
GOIAS;NOVA VENEZA;Restrição Administrativa;540
MINAS GERAIS;LEOPOLDINA;Arrendamento;131
PARAIBA;BARRA DE SANTANA;Sem Restrição;1531
MATO GROSSO DO SUL;NIOAQUE;Alienação Fiduciária;1775
MINAS GERAIS;GUARANESIA;Restrição Judical;55
TOCANTINS;SANTA ROSA DO TOCANTINS;Sem Restrição;1569
RIO GRANDE DO SUL;QUEVEDOS;Alienação Fiduciária;234
BAHIA;IBIQUERA;Sem Restrição;588
MATO GROSSO DO SUL;ELDORADO;Restrição Administrativa;225
RIO GRANDE DO SUL;NOVO BARREIRO;Reserva de Domínio;45
MINAS GERAIS;RIO PARDO DE MINAS;Alienação Fiduciária;937
SANTA CATARINA;GOVERNADOR CELSO RAMOS;Restrição Judical;43
MINAS GERAIS;SAO GONCALO DO PARA;Restrição Judical;41
RIO GRANDE DO SUL;FORMIGUEIRO;Restrição Administrativa;27
RIO GRANDE DO SUL;CAPIVARI DO SUL;Restrição Judical;98
MINAS GERAIS;RIO POMBA;Restrição Administrativa;33
RIO GRANDE DO SUL;TIRADENTES DO SUL;Reserva de Domínio;77
PARAIBA;MONTADAS;Restrição Administrativa;45
RIO GRANDE DO SUL;AMETISTA DO SUL;Reserva de Domínio;240
PARANA;ENEAS MARQUES;Alienação Fiduciária;1088
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;Alienação Fiduciária;1684
RIO GRANDE DO SUL;TRAVESSEIRO;Alienação Fiduciária;273
PERNAMBUCO;PETROLINA;Reserva de Domínio;1768
PARAIBA;BELEM DO BREJO DO CRUZ;Restrição Administrativa;8
PARA;PARAUAPEBAS;Reserva de Domínio;601
SAO PAULO;IGUAPE;Restrição Judical;61
MINAS GERAIS;SANTA MARGARIDA;Restrição Judical;35
GOIAS;RIO QUENTE;Restrição Judical;18
PIAUI;SAO JOAO DA VARJOTA;Sem Restrição;860
BAHIA;GUANAMBI;Reserva de Domínio;822
PERNAMBUCO;ITAPETIM;Alienação Fiduciária;383
CEARA;AMONTADA;Alienação Fiduciária;2512
CEARA;NOVO ORIENTE;Alienação Fiduciária;2377
AMAZONAS;MAUES;Restrição Administrativa;80
SANTA CATARINA;MODELO;Reserva de Domínio;30
MINAS GERAIS;ITAOBIM;Restrição Administrativa;32
CEARA;AURORA;Alienação Fiduciária;1304
RIO GRANDE DO SUL;TAQUARI;Restrição Administrativa;141
MINAS GERAIS;SAO JOAO DEL REI;Penhor ;60
MINAS GERAIS;VIRGINOPOLIS;Restrição Judical;7
SERGIPE;PROPRIA;Restrição Judical;47
AMAZONAS;IRANDUBA;Alienação Fiduciária;3880
RIO GRANDE DO SUL;CATUIPE;Arrendamento;19
AMAZONAS;MANACAPURU;Restrição Beneficiário Tributário;14932
SAO PAULO;COSMOPOLIS;Reserva de Domínio;150
PERNAMBUCO;CALCADO;Alienação Fiduciária;432
MATO GROSSO DO SUL;CHAPADAO DO SUL;Restrição Judical;77
SAO PAULO;SANTA MERCEDES;Restrição Judical;20
SANTA CATARINA;QUILOMBO;Restrição Judical;16
RIO GRANDE DO SUL;GIRUA;Restrição Administrativa;88
SAO PAULO;CANDIDO RODRIGUES;Restrição Judical;8
MATO GROSSO;CAMPINAPOLIS;Restrição Administrativa;10
BAHIA;MIRANGABA;Restrição Administrativa;6
RIO GRANDE DO SUL;MARCELINO RAMOS;Restrição Judical;31
PARANA;BARBOSA FERRAZ;Reserva de Domínio;24
SERGIPE;JAPARATUBA;Restrição Administrativa;37
MINAS GERAIS;SANTA BARBARA DO TUGURIO;Restrição Judical;9
MATO GROSSO;JANGADA;Arrendamento;31
PARANA;JANIOPOLIS;Arrendamento;8
SANTA CATARINA;PAULO LOPES;Restrição Judical;17
RIO GRANDE DO SUL;VICENTE DUTRA;Restrição Judical;51
SANTA CATARINA;ARABUTA;Restrição Judical;4
PARANA;OURO VERDE DO OESTE;Reserva de Domínio;15
MINAS GERAIS;LARANJAL;Restrição Judical;17
SANTA CATARINA;PASSOS MAIA;Restrição Administrativa;41
PIAUI;JUREMA;Restrição Administrativa;1
PARAIBA;MASSARANDUBA;Arrendamento;4
PIAUI;SAO GONCALO DO PIAUI;Restrição Administrativa;10
SAO PAULO;RIBEIRAO PRETO;Restrição Beneficiário Tributário;4274
MATO GROSSO;ITAUBA;Reserva de Domínio;18
SANTA CATARINA;CAPAO ALTO;Reserva de Domínio;4
CEARA;ITAPIPOCA;Arrendamento;65
PARANA;KALORE;Reserva de Domínio;9
RIO GRANDE DO SUL;CERRO LARGO;Restrição Administrativa;68
MINAS GERAIS;PIEDADE DOS GERAIS;Alienação Fiduciária;153
MINAS GERAIS;ANGELANDIA;Restrição Judical;11
PARANA;MANDAGUACU;Penhor ;53
RIO GRANDE DO SUL;EREBANGO;Restrição Administrativa;14
MINAS GERAIS;COMENDADOR GOMES;Reserva de Domínio;10
SAO PAULO;POMPEIA;Arrendamento;290
CEARA;TURURU;Restrição Administrativa;20
PARANA;RONCADOR;Reserva de Domínio;18
BAHIA;SAO MIGUEL DAS MATAS;Alienação Fiduciária;577
PERNAMBUCO;CHA DE ALEGRIA;Restrição Judical;4
RIO GRANDE DO NORTE;PASSAGEM;Restrição Judical;7
SANTA CATARINA;PRINCESA;Restrição Judical;6
GOIAS;COLINAS DO SUL;Restrição Judical;3
GOIAS;TAQUARAL DE GOIAS;Arrendamento;7
SANTA CATARINA;LEOBERTO LEAL;Restrição Judical;6
SAO PAULO;TABOAO DA SERRA;Restrição Beneficiário Tributário;892
ESPIRITO SANTO;MARATAIZES;Restrição por Roubo e Furto;4
GOIAS;INDIARA;Reserva de Domínio;47
PARAIBA;VARZEA;Restrição Beneficiário Tributário;33
PARAIBA;TACIMA;Restrição Judical;2
MARANHAO;BACABAL;Restrição Beneficiário Tributário;376
MATO GROSSO;SAO JOSE DO RIO CLARO;Reserva de Domínio;80
PERNAMBUCO;SAO JOSE DO EGITO;Arrendamento;62
MINAS GERAIS;PAVAO;Arrendamento;5
BAHIA;ANTAS;Arrendamento;10
GOIAS;CACHOEIRA DE GOIAS;Restrição Judical;2
MINAS GERAIS;ITAIPE;Reserva de Domínio;22
PARANA;CRUZ MACHADO;Arrendamento;5
MINAS GERAIS;CARANDAI;Penhor ;17
SAO PAULO;NOVA CASTILHO;Reserva de Domínio;2
MINAS GERAIS;NATERCIA;Restrição Judical;4
BAHIA;MARACAS;Arrendamento;21
SAO PAULO;ITAJU;Reserva de Domínio;6
BAHIA;SITIO DO MATO;Arrendamento;1
PARAIBA;CUBATI;Arrendamento;10
MARANHAO;MATOES;Arrendamento;4
CEARA;VARJOTA;Reserva de Domínio;38
MATO GROSSO;ALTO BOA VISTA;Reserva de Domínio;31
AMAZONAS;PAUINI;Restrição Beneficiário Tributário;259
RIO GRANDE DO NORTE;FRANCISCO DANTAS;Alienação Fiduciária;190
PARAIBA;SAO JOSE DOS RAMOS;Arrendamento;7
BAHIA;JOAO DOURADO;Reserva de Domínio;11
BAHIA;RIBEIRA DO POMBAL;Reserva de Domínio;91
MINAS GERAIS;TIRADENTES;Penhor ;6
ACRE;TARAUACA;Restrição Beneficiário Tributário;3447
BAHIA;PRADO;Arrendamento;33
SERGIPE;ITABI;Reserva de Domínio;3
BAHIA;TEOFILANDIA;Penhor ;1
RIO DE JANEIRO;AREAL;Penhor ;1
GOIAS;COCALZINHO DE GOIAS;Reserva de Domínio;9
GOIAS;COCALZINHO DE GOIAS;Arrendamento;12
CEARA;ALTANEIRA;Restrição Judical;1
MATO GROSSO;NOVA LACERDA;Arrendamento;5
MARANHAO;BREJO;Arrendamento;2
PARAIBA;CALDAS BRANDAO;Restrição Judical;3
RIO GRANDE DO NORTE;SANTANA DO SERIDO;Reserva de Domínio;2
MARANHAO;MONTES ALTOS;Restrição Judical;6
PARAIBA;CURRAL VELHO;Alienação Fiduciária;124
BAHIA;BURITIRAMA;Alienação Fiduciária;389
PARAIBA;SAO VICENTE DO SERIDO;Reserva de Domínio;6
ALAGOAS;JUNQUEIRO;Arrendamento;8
PARA;SAO GERALDO DO ARAGUAIA;Restrição Judical;10
BAHIA;BARRA DO ROCHA;Restrição Judical;4
PIAUI;MIGUEL LEAO;Reserva de Domínio;6
PERNAMBUCO;IATI;Reserva de Domínio;13
RIO GRANDE DO NORTE;TOUROS;Restrição Beneficiário Tributário;1
MINAS GERAIS;BONITO DE MINAS;Restrição Administrativa;3
PARA;ANAPU;Restrição Judical;4
MINAS GERAIS;RITAPOLIS;Arrendamento;2
PERNAMBUCO;BUENOS AIRES;Reserva de Domínio;10
PERNAMBUCO;SANTA TEREZINHA;Arrendamento;2
BAHIA;IBIPEBA;Restrição Judical;3
GOIAS;RIO QUENTE;Arrendamento;35
PERNAMBUCO;BELEM DE MARIA;Penhor ;1
BAHIA;APUAREMA;Reserva de Domínio;6
GOIAS;PEROLANDIA;Reserva de Domínio;10
PARAIBA;MANAIRA;Restrição Administrativa;8
PIAUI;FLORES DO PIAUI;Reserva de Domínio;6
PARAIBA;MAE D'AGUA;Arrendamento;1
BAHIA;MACURURE;Restrição Administrativa;4
MINAS GERAIS;JOSE GONCALVES DE MINAS;Reserva de Domínio;36
AMAZONAS;ITAPIRANGA;Restrição Administrativa;8
ALAGOAS;SAO BRAS;Alienação Fiduciária;89
PARANA;CAFEZAL DO SUL;Reserva de Domínio;6
TOCANTINS;JUARINA;Reserva de Domínio;6
ACRE;JORDAO;Alienação Fiduciária;47
MARANHAO;PIRAPEMAS;Baixa Alienação por ordem judicial;1
SERGIPE;ILHA DAS FLORES;Reserva de Domínio;5
BAHIA;ANDARAI;Arrendamento;6
SAO PAULO;NOVA LUZITANIA;Arrendamento;3
MINAS GERAIS;ITAMOGI;Penhor ;38
PARAIBA;TENORIO;Restrição Beneficiário Tributário;1
GOIAS;GUARAITA;Restrição Beneficiário Tributário;12
PERNAMBUCO;BETANIA;Restrição Judical;1
BAHIA;MUNDO NOVO;Arrendamento;2
SANTA CATARINA;RIO DO CAMPO;Penhor ;1
RIO GRANDE DO SUL;RELVADO;Arrendamento;1
MARANHAO;TRIZIDELA DO VALE;Restrição Judical;5
MINAS GERAIS;QUELUZITA;Restrição Administrativa;6
SAO PAULO;IPIGUA;Arrendamento;1
MARANHAO;SAO MATEUS DO MARANHAO;Restrição Beneficiário Tributário;47
PIAUI;LAGOA DO PIAUI;Arrendamento;2
ACRE;MARECHAL THAUMATURGO;Restrição Judical;5
MINAS GERAIS;SAO TOME DAS LETRAS;Restrição Beneficiário Tributário;1
SANTA CATARINA;TIMBO;Restrição Beneficiário Tributário;205
MINAS GERAIS;BOCAIUVA;Restrição Beneficiário Tributário;20
PIAUI;FLORES DO PIAUI;Restrição Judical;1
MATO GROSSO;PARANATINGA;Penhor ;7
MINAS GERAIS;PERDOES;Penhor ;14
MINAS GERAIS;CAETE;Restrição Beneficiário Tributário;20
PARANA;ITAIPULANDIA;Penhor ;11
GOIAS;IVOLANDIA;Restrição Beneficiário Tributário;19
MARANHAO;PRESIDENTE DUTRA;Penhor ;2
MARANHAO;MATOES DO NORTE;Restrição Administrativa;1
RIO GRANDE DO SUL;TUNAS;Penhor ;3
MINAS GERAIS;FORTUNA DE MINAS;Restrição Beneficiário Tributário;2
RIO GRANDE DO SUL;CRISTAL;Penhor ;3
ALAGOAS;MARIBONDO;Penhor ;1
MINAS GERAIS;CATUJI;Penhor ;1
MINAS GERAIS;CONCEICAO DO PARA;Penhor ;1
MATO GROSSO;ALTA FLORESTA;Penhor ;19
RIO GRANDE DO SUL;PORTO LUCENA;Penhor ;7
BAHIA;IBIPEBA;Penhor ;2
SANTA CATARINA;TUNAPOLIS;Restrição Beneficiário Tributário;18
PARANA;ALTO PIQUIRI;Penhor ;2
MINAS GERAIS;MATUTINA;Restrição Beneficiário Tributário;5
MINAS GERAIS;MERCES;Restrição Beneficiário Tributário;7
SANTA CATARINA;SALTINHO;Restrição Beneficiário Tributário;4
SAO PAULO;CONCHAL;Restrição Beneficiário Tributário;43
MINAS GERAIS;PASSA VINTE;Restrição Beneficiário Tributário;2
PIAUI;SAO LOURENCO DO PIAUI;Restrição Beneficiário Tributário;2
SAO PAULO;MARAPOAMA;Penhor ;2
SAO PAULO;MORUNGABA;Restrição Beneficiário Tributário;76
SAO PAULO;MARACAI;Restrição Beneficiário Tributário;58
SAO PAULO;TERRA ROXA;Restrição Beneficiário Tributário;95
MARANHAO;BREJO DE AREIA;Restrição Administrativa;1
BAHIA;SANTA INES;Restrição Beneficiário Tributário;2
RIO GRANDE DO SUL;DEZESSEIS DE NOVEMBRO;Restrição Beneficiário Tributário;1
RIO GRANDE DO SUL;MACHADINHO;Restrição Beneficiário Tributário;6
RIO GRANDE DO SUL;EUGENIO DE CASTRO;Restrição Beneficiário Tributário;1
SAO PAULO;MACAUBAL;Penhor ;2
BAHIA;SANTA LUZIA;Restrição Beneficiário Tributário;1
MINAS GERAIS;POUSO ALTO;Restrição Beneficiário Tributário;2
PARA;SAO DOMINGOS DO ARAGUAIA;Restrição Beneficiário Tributário;7
MATO GROSSO;LUCAS DO RIO VERDE;Sem Restrição;62083
RIO GRANDE DO SUL;ARROIO GRANDE;Reserva de Domínio;128
SANTA CATARINA;BALNEARIO CAMBORIU;Sem Restrição;105363
SAO PAULO;BARUERI;Sem Restrição;205358
PARANA;ARAPOTI;Sem Restrição;17209
SAO PAULO;TABOAO DA SERRA;Alienação Fiduciária;32047
SAO PAULO;LINS;Sem Restrição;63611
RIO DE JANEIRO;DUQUE DE CAXIAS;Restrição Administrativa;3635
MINAS GERAIS;CONCEICAO DAS PEDRAS;Sem Restrição;1751
PARANA;IGUARACU;Sem Restrição;3332
AMAZONAS;MANACAPURU;Sem Restrição;20615
RIO GRANDE DO SUL;AMARAL FERRADOR;Restrição Judical;55
RIO GRANDE DO SUL;SAO JOSE DO NORTE;Sem Restrição;13716
PARANA;ALTONIA;Sem Restrição;14996
SAO PAULO;SAO LOURENCO DA SERRA;Alienação Fiduciária;1303
MINAS GERAIS;FELIXLANDIA;Sem Restrição;6776
SAO PAULO;VARGEM GRANDE PAULISTA;Restrição Administrativa;2828
SANTA CATARINA;GASPAR;Sem Restrição;53584
PARANA;GRANDES RIOS;Sem Restrição;3463
SAO PAULO;QUELUZ;Sem Restrição;4487
SAO PAULO;PEREIRAS;Sem Restrição;4512
SAO PAULO;PARAISO;Sem Restrição;4444
SAO PAULO;ITATINGA;Restrição Administrativa;754
MINAS GERAIS;LAGOA FORMOSA;Alienação Fiduciária;2065
SAO PAULO;BOM JESUS DOS PERDOES;Restrição Administrativa;1393
PERNAMBUCO;VERTENTES;Sem Restrição;6013
RIO GRANDE DO SUL;TUNAS;Sem Restrição;2374
MINAS GERAIS;GUARDA-MOR;Sem Restrição;3921
SAO PAULO;SANTANA DE PARNAIBA;Restrição Judical;802
SANTA CATARINA;ENTRE RIOS;Sem Restrição;2034
RONDONIA;ALTO ALEGRE DOS PARECIS;Sem Restrição;6145
MINAS GERAIS;GUAXUPE;Alienação Fiduciária;9945
SERGIPE;CANINDE DE SAO FRANCISCO;Sem Restrição;8079
SAO PAULO;LUTECIA;Sem Restrição;1606
RIO GRANDE DO SUL;ROCA SALES;Sem Restrição;7132
BAHIA;HELIOPOLIS;Sem Restrição;1900
BAHIA;CANDEAL;Sem Restrição;1170
RIO GRANDE DO SUL;MORRO REDONDO;Sem Restrição;6026
GOIAS;NAZARIO;Restrição Administrativa;502
MINAS GERAIS;SAO SEBASTIAO DA VARGEM ALEGRE;Sem Restrição;1780
PARANA;ARAPOTI;Alienação Fiduciária;5561
BAHIA;ANTONIO CARDOSO;Sem Restrição;1745
MATO GROSSO;NOSSA SENHORA DO LIVRAMENTO;Sem Restrição;4298
SAO PAULO;CERQUILHO;Restrição Administrativa;2570
CEARA;VARJOTA;Sem Restrição;8608
BAHIA;CARINHANHA;Sem Restrição;6221
MATO GROSSO;ALTO PARAGUAI;Sem Restrição;2591
BAHIA;PRESIDENTE JANIO QUADROS;Sem Restrição;1780
RIO GRANDE DO SUL;SAO JOSE DO NORTE;Restrição Judical;46
ALAGOAS;BRANQUINHA;Sem Restrição;1678
MINAS GERAIS;SANTA RITA DE JACUTINGA;Sem Restrição;2836
RIO GRANDE DO NORTE;SERRA CAIADA;Sem Restrição;2128
SAO PAULO;SANTA MERCEDES;Sem Restrição;1821
RIO GRANDE DO NORTE;BOA SAUDE;Sem Restrição;2269
RIO GRANDE DO SUL;PROGRESSO;Restrição Administrativa;21
RIO GRANDE DO SUL;PINHEIRO MACHADO;Alienação Fiduciária;1058
RIO GRANDE DO SUL;GRAMADO XAVIER;Restrição Judical;60
PARANA;CALIFORNIA;Reserva de Domínio;89
PERNAMBUCO;ARCOVERDE;Alienação Fiduciária;8681
ESPIRITO SANTO;ANCHIETA;Alienação Fiduciária;4130
RIO DE JANEIRO;MIGUEL PEREIRA;Reserva de Domínio;45
GOIAS;NEROPOLIS;Alienação Fiduciária;4168
SAO PAULO;PIACATU;Restrição Administrativa;239
GOIAS;ITARUMA;Restrição Administrativa;274
PARANA;PINHAO;Restrição Administrativa;199
PARANA;BANDEIRANTES;Restrição Judical;534
MINAS GERAIS;AMPARO DA SERRA;Alienação Fiduciária;319
MINAS GERAIS;INHAUMA;Alienação Fiduciária;798
GOIAS;ITAGUARU;Restrição Administrativa;536
SAO PAULO;POMPEIA;Restrição Judical;96
MINAS GERAIS;OURO VERDE DE MINAS;Sem Restrição;2371
SAO PAULO;FRANCISCO MORATO;Restrição Judical;165
MINAS GERAIS;PERIQUITO;Alienação Fiduciária;350
SAO PAULO;SUMARE;Arrendamento;2429
RIO GRANDE DO SUL;IBIRAPUITA;Restrição Administrativa;27
PARANA;DOIS VIZINHOS;Restrição Judical;407
PARANA;BOA ESPERANCA;Alienação Fiduciária;630
RIO DE JANEIRO;MARICA;Restrição Beneficiário Tributário;199
PARANA;DOIS VIZINHOS;Reserva de Domínio;740
RIO GRANDE DO NORTE;JARDIM DE ANGICOS;Sem Restrição;637
PARAIBA;GURJAO;Sem Restrição;688
GOIAS;VARJAO;Alienação Fiduciária;456
PARANA;SANTO ANTONIO DO SUDOESTE;Restrição Administrativa;178
RIO GRANDE DO SUL;CONSTANTINA;Alienação Fiduciária;922
MARANHAO;MATINHA;Sem Restrição;4487
PIAUI;COLONIA DO GURGUEIA;Sem Restrição;1288
RIO GRANDE DO SUL;FAXINAL DO SOTURNO;Restrição Judical;104
RIO GRANDE DO SUL;NOVA BASSANO;Restrição Judical;196
RIO GRANDE DO SUL;ERNESTINA;Restrição Administrativa;31
MATO GROSSO;NOVO MUNDO;Restrição Administrativa;19
MARANHAO;CHAPADINHA;Restrição Judical;18
PIAUI;CORONEL JOSE DIAS;Sem Restrição;1080
RIO GRANDE DO NORTE;JACANA;Alienação Fiduciária;602
GOIAS;FAZENDA NOVA;Restrição Judical;32
SAO PAULO;ITABERA;Reserva de Domínio;22
MATO GROSSO;COCALINHO;Sem Restrição;1459
RIO GRANDE DO SUL;HULHA NEGRA;Restrição Judical;52
MATO GROSSO;CAMPOS DE JULIO;Restrição Judical;14
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;Alienação Fiduciária;1760
SANTA CATARINA;SAO BENTO DO SUL;Restrição Administrativa;1059
MINAS GERAIS;CATAS ALTAS;Alienação Fiduciária;474
RIO GRANDE DO SUL;TUPARENDI;Arrendamento;57
RIO GRANDE DO SUL;ROLANTE;Restrição Administrativa;79
PIAUI;NAZARE DO PIAUI;Alienação Fiduciária;742
RIO GRANDE DO SUL;COLORADO;Restrição Administrativa;17
PERNAMBUCO;TRINDADE;Restrição Judical;19
PARANA;CAMPO DO TENENTE;Restrição Judical;48
RIO GRANDE DO SUL;ESTACAO;Restrição Administrativa;46
PARAIBA;JUAZEIRINHO;Restrição Administrativa;161
PARANA;GRANDES RIOS;Restrição Administrativa;36
RIO GRANDE DO SUL;CAICARA;Reserva de Domínio;93
PARA;CAMETA;Reserva de Domínio;314
MINAS GERAIS;CARMO DO RIO CLARO;Arrendamento;153
PARANA;AGUDOS DO SUL;Penhor ;33
